Date,Customer_ID,Product_ID,Quantity,Unit_Price,Sales_Revenue,Product_Description,Product_Category,Product_Line,Raw_Material,Region,Latitude,Longitude
20240123,66,263,9,66.92,602.28,Pants,Womenswear,Leathers,Wool,Wakefield,24.143284,36.352039
20230922,94,368,6,75.11,450.66,Pants,Accessories,Tops,Cashmere,York,26.1906865,-75.299070
20230623,27,342,5,69.53,347.65,Belts,Sports,Trousers,Cashmere,Truro,33.2312325,101.137444
20230630,54,376,10,94.49,944.9,Formal Shirts,Menswear,Tops,Cotton,Truro,-17.217385,163.976690
20231004,39,326,9,15.05,135.45,Casual Shirts,Accessories,Shoes,Cotton,Truro,-44.774766,-30.116183
20230828,94,314,10,82.08,820.8,Pyjamas,Menswear,Trousers,Cashmere,Wells,-60.9994015,-57.655994
20231119,93,279,10,73.48,734.8,Pyjamas,Womenswear,Shoes,Wool,Wakefield,-22.3674635,62.553885
20240210,82,211,10,86.19,861.9,Jeans,Accessories,Shoes,Fabrics,Wells,32.0419555,-58.869254
20240414,41,367,10,95.63,956.3,Pants,Womenswear,Shoes,Cashmere,Winchester,75.4014855,-31.965446
20240531,17,315,5,87.63,438.15,Dress,Womenswear,Shoes,Cashmere,Winchester,-67.936546,-51.249258
20240117,92,277,5,73.67,368.35,Formal Shirts,Womenswear,Trousers,Fabrics,Wells,81.7841385,163.623306
20230615,64,346,7,67.04,469.28,Shorts,Menswear,Shoes,Cashmere,Wakefield,-35.509545,39.685158
20240303,77,251,9,55.28,497.52,Knitwear,Accessories,Shoes,Cotton,Winchester,76.582111,-0.036060
20240603,71,222,4,41.92,167.68,Casual Shirts,Accessories,Trousers,Polyester,Wakefield,28.485262,112.224742
20240322,17,242,10,34.71,347.1,Sweats,Womenswear,Tops,Wool,Wakefield,-63.309344,170.793294
20240528,16,263,8,45.93,367.44,Tshirts,Womenswear,Trousers,Leather,Worcester,42.1901835,-25.179524
20231114,1,308,3,24.59,73.77,Belts,Accessories,Shoes,Leather,Wells,-75.328568,64.298626
20230708,24,374,7,13.6,95.2,GolfShoes,Womenswear,Shoes,Cotton,Worcester,-50.8400635,-132.981335
20231214,59,328,7,43.07,301.49,Knitwear,Sports,Leathers,Leather,York,50.7276775,73.281932
20230713,85,292,10,68.79,687.9,Formal Shirts,Womenswear,Tops,Fabrics,Wakefield,-82.216468,141.379806
20230814,24,233,7,17.48,122.36,Cycling Jerseys,Sports,Trousers,Fabrics,York,-76.925007,-148.790409
20230719,99,246,1,88.89,88.89,Pants,Accessories,Tops,Fabrics,Wakefield,-59.272793,-124.580778
20230811,3,398,5,23.91,119.55,GolfShoes,Accessories,Leathers,Leather,Wakefield,-19.686472,-150.357500
20240114,47,244,1,98.72,98.72,Formal Shirts,Womenswear,Tops,Wool,Truro,34.768901,32.838257
20231220,77,396,9,10.86,97.74,Knitwear,Accessories,Trousers,Leather,Worcester,-45.9423145,-0.409589
20240509,48,307,6,54.24,325.44,Shorts,Sports,Leathers,Fabrics,Winchester,58.856786,162.443920
20230624,6,333,3,44.27,132.81,Sweats,Accessories,Trousers,Wool,Wakefield,-58.970232,-135.098176
20230711,14,333,2,50.6,101.2,Pants,Accessories,Tops,Leather,Winchester,17.181876,101.570165
20240601,33,321,3,33.19,99.57,Ties,Menswear,Trousers,Wool,Wells,26.5208585,-6.675818
20231026,34,243,9,23.89,215.01,Knitwear,Accessories,Shoes,Wool,Winchester,7.026185,-85.112873
20231007,19,248,10,96.9,969.0,Casual Shirts,Menswear,Shoes,Cashmere,Truro,-34.984518,-81.834155
20240218,54,321,4,59.15,236.6,Knitwear,Sports,Trousers,Leather,Truro,-54.194276,123.511154
20240419,96,320,7,11.66,81.62,Underwear,Womenswear,Tops,Wool,Winchester,33.9513995,-117.805555
20231130,98,225,4,35.9,143.6,Jeans,Womenswear,Shoes,Cashmere,Truro,-34.7088345,-86.201531
20230701,50,398,4,91.93,367.72,Pants,Accessories,Trousers,Fabrics,Truro,-53.701937,64.195372
20240102,15,362,6,48.43,290.58,Formal Shirts,Womenswear,Leathers,Cashmere,Wells,81.4126725,-71.273060
20231103,20,205,10,10.84,108.4,Belts,Sports,Tops,Fabrics,Worcester,-28.1446785,45.813155
20230714,49,357,3,12.15,36.45,Pyjamas,Accessories,Leathers,Leather,Wakefield,64.062804,168.893999
20230812,81,281,10,73.37,733.7,Belts,Accessories,Leathers,Polyester,Wells,31.148291,163.996395
20230702,34,267,9,33.71,303.39,GolfShoes,Sports,Shoes,Polyester,Wells,-19.074013,46.723764
20231004,59,214,9,90.28,812.52,Cycling Jerseys,Accessories,Trousers,Cotton,York,-81.031955,2.966706
20230815,72,385,8,84.58,676.64,GolfShoes,Womenswear,Trousers,Cotton,Wells,21.4188635,136.124995
20230910,87,220,1,68.94,68.94,Casual Shirts,Menswear,Leathers,Cashmere,Wells,-26.639753,-120.637852
20240318,39,348,6,92.85,557.1,Pyjamas,Menswear,Shoes,Leather,York,-72.5975205,108.133182
20231205,30,314,2,77.95,155.9,Pants,Sports,Tops,Cashmere,Truro,-63.5263415,12.608403
20230622,70,324,2,31.27,62.54,Suits,Accessories,Shoes,Leather,Wakefield,29.7792935,-19.236448
20231208,46,243,6,66.7,400.2,Tshirts,Menswear,Tops,Fabrics,York,-54.687568,-106.159531
20240213,19,374,3,58.47,175.41,Pants,Womenswear,Trousers,Polyester,Worcester,33.874803,94.851091
20230729,25,353,2,82.92,165.84,Formal Shirts,Menswear,Tops,Cotton,Truro,41.387924,-72.276497
20240208,40,298,9,60.14,541.26,GolfShoes,Accessories,Shoes,Cotton,Winchester,2.1259765,46.269391
20231227,3,339,10,27.02,270.2,Knitwear,Accessories,Leathers,Wool,Worcester,33.3849335,-176.446972
20231127,80,212,8,26.44,211.52,Pyjamas,Menswear,Tops,Cashmere,Wells,40.599801,11.688105
20230802,93,341,9,21.16,190.44,Dress,Sports,Tops,Cashmere,Wells,48.545370,-20.027546
20240419,86,247,7,27.93,195.51,Polo Shirts,Accessories,Trousers,Fabrics,Winchester,-15.7798305,176.107477
20231014,40,348,8,70.13,561.04,Suits,Sports,Shoes,Polyester,Wells,-15.7429645,117.985311
20240413,78,216,5,35.7,178.5,Formal Shirts,Accessories,Trousers,Polyester,Worcester,17.4378755,36.356889
20240304,74,216,2,81.52,163.04,Shorts,Accessories,Tops,Cotton,Wakefield,-7.1014425,143.102635
20231206,39,350,7,58.88,412.16,Dress,Sports,Tops,Leather,Winchester,34.9145105,63.225375
20240505,92,308,4,13.57,54.28,Formal Shirts,Womenswear,Shoes,Fabrics,Worcester,39.825402,95.823192
20240531,35,377,5,15.53,77.65,Pyjamas,Sports,Leathers,Wool,Wells,16.4800755,90.240301
20240126,75,207,8,78.21,625.68,Polo Shirts,Menswear,Trousers,Leather,Truro,-67.450825,76.113228
20240605,53,308,2,95.55,191.1,Knitwear,Sports,Leathers,Cotton,Truro,0.210938,4.744771
20230624,92,243,7,79.03,553.21,Shorts,Sports,Trousers,Cashmere,Winchester,-44.3582395,124.739438
20240110,11,329,8,48.99,391.92,Pyjamas,Menswear,Leathers,Cashmere,Wells,-28.063871,-54.759278
20230928,33,275,6,11.81,70.86,Polo Shirts,Sports,Tops,Cotton,Wells,-6.7303395,-6.581472
20240404,85,279,5,73.96,369.8,Polo Shirts,Womenswear,Leathers,Cashmere,Wells,70.1779135,-148.362489
20231204,37,373,6,97.17,583.02,Casual Shirts,Womenswear,Shoes,Leather,Worcester,23.601205,165.702152
20230903,43,260,2,46.36,92.72,Shorts,Sports,Shoes,Fabrics,Worcester,-14.462319,136.714728
20240607,62,355,9,57.55,517.95,Knitwear,Accessories,Trousers,Fabrics,Wells,-20.990589,-150.009994
20230815,2,271,3,81.19,243.57,Knitwear,Accessories,Shoes,Cashmere,Wakefield,-46.421333,-49.010338
20230823,92,254,7,80.41,562.87,Sweats,Womenswear,Trousers,Wool,Wells,75.297498,-82.074239
20240515,70,215,1,11.68,11.68,Dress,Accessories,Shoes,Leather,Wakefield,-25.498084,-142.293359
20230810,75,357,3,75.18,225.54,Pyjamas,Sports,Tops,Leather,Winchester,-9.1945125,134.346649
20240530,58,398,1,76.7,76.7,Sweats,Sports,Shoes,Wool,York,-32.7533635,-65.864827
20240208,72,276,1,15.73,15.73,Shorts,Accessories,Leathers,Cashmere,York,-85.224215,-44.318926
20240120,66,241,1,39.37,39.37,Coats,Sports,Trousers,Fabrics,Wakefield,21.741206,-62.177402
20231217,66,241,2,26.84,53.68,Polo Shirts,Menswear,Leathers,Fabrics,Wells,47.297062,-177.902880
20240228,97,209,3,88.38,265.14,Pants,Sports,Trousers,Fabrics,Worcester,-32.054509,52.772076
20231112,48,367,6,39.14,234.84,Knitwear,Sports,Trousers,Leather,Winchester,-50.762145,135.262683
20231208,23,277,7,75.01,525.07,Polo Shirts,Menswear,Trousers,Wool,Worcester,0.2884125,-58.604819
20231010,5,274,1,77.41,77.41,Belts,Accessories,Leathers,Fabrics,Wells,50.4572395,-15.145506
20230913,83,237,4,23.06,92.24,GolfShoes,Accessories,Trousers,Fabrics,Truro,-37.851084,-12.015337
20231010,94,330,8,40.44,323.52,Belts,Menswear,Leathers,Leather,York,48.379567,74.266233
20240328,34,291,4,20.26,81.04,Pyjamas,Sports,Tops,Polyester,Worcester,65.292069,-70.123716
20231101,83,283,3,73.23,219.69,Pants,Womenswear,Shoes,Polyester,Truro,-7.3333135,168.946884
20230712,87,303,2,70.54,141.08,Formal Shirts,Accessories,Shoes,Fabrics,Winchester,71.170505,54.208825
20230713,16,284,1,78.3,78.3,Sweats,Womenswear,Leathers,Fabrics,York,65.302126,-89.586475
20230620,78,337,9,16.15,145.35,Shorts,Menswear,Tops,Wool,Wakefield,87.9546495,172.876577
20240419,86,344,9,59.47,535.23,Jeans,Accessories,Leathers,Fabrics,Worcester,6.2345105,35.742736
20240108,65,337,2,87.32,174.64,Shorts,Sports,Shoes,Wool,Truro,-47.045647,-10.301459
20240330,49,274,6,50.1,300.6,Casual Shirts,Sports,Trousers,Wool,Wells,24.6297965,-174.424736
20240313,12,393,4,10.92,43.68,Underwear,Menswear,Trousers,Fabrics,Truro,40.8364925,63.495582
20231212,27,293,10,45.18,451.8,Pants,Womenswear,Leathers,Fabrics,Truro,-73.172152,-87.813063
20240425,44,247,8,51.79,414.32,Polo Shirts,Menswear,Shoes,Cotton,York,-81.9480705,-147.311529
20230718,25,303,1,70.69,70.69,Jeans,Accessories,Shoes,Cashmere,Worcester,84.351124,179.786170
20240420,20,397,1,97.04,97.04,Knitwear,Menswear,Tops,Cotton,Truro,69.0902135,-172.571153
20230626,17,320,5,19.29,96.45,Tshirts,Menswear,Trousers,Leather,Wells,-69.2335495,62.855685
20240129,13,289,7,44.51,311.57,Pants,Sports,Shoes,Leather,Wells,44.7403765,-162.173151
20231111,11,380,10,60.12,601.2,Jeans,Womenswear,Trousers,Fabrics,Truro,-32.7983655,135.618204
20240504,45,270,8,93.24,745.92,Polo Shirts,Sports,Shoes,Cashmere,Truro,-78.145728,-128.633572
20231115,67,266,2,77.92,155.84,Coats,Accessories,Tops,Cotton,Wells,-10.824005,88.244045
20230612,51,319,5,38.74,193.7,Casual Shirts,Menswear,Shoes,Polyester,Wells,54.6014615,-41.773151
20240113,45,255,4,67.56,270.24,Pants,Womenswear,Trousers,Fabrics,Wakefield,-40.591481,166.371795
20231116,21,271,3,84.81,254.43,Formal Shirts,Womenswear,Tops,Polyester,Winchester,-62.139303,86.009643
20231016,13,251,3,53.5,160.5,Pants,Womenswear,Tops,Fabrics,Wakefield,46.2851525,-103.738718
20240527,21,318,1,86.28,86.28,Formal Shirts,Sports,Leathers,Polyester,York,-29.7611295,162.411214
20230630,8,362,3,76.41,229.23,GolfShoes,Womenswear,Leathers,Cashmere,York,-20.640400,67.611980
20231113,24,229,7,35.84,250.88,Tshirts,Sports,Tops,Polyester,York,55.8291755,-122.453170
20231004,86,380,5,96.69,483.45,Formal Shirts,Menswear,Shoes,Polyester,Worcester,-80.2503195,-173.109445
20240508,64,338,9,36.49,328.41,Formal Shirts,Womenswear,Tops,Polyester,Winchester,-9.6460145,128.162615
20240119,92,323,6,50.27,301.62,Tshirts,Accessories,Shoes,Cashmere,Winchester,7.553863,-47.020630
20231103,63,245,9,79.65,716.85,Casual Shirts,Menswear,Shoes,Wool,Worcester,-46.638949,-97.024915
20240301,42,311,1,77.65,77.65,Formal Shirts,Womenswear,Leathers,Fabrics,Wells,87.1807355,148.993324
20230726,86,342,3,57.11,171.33,Polo Shirts,Accessories,Trousers,Leather,Wells,29.2140985,55.350052
20231009,93,249,1,24.88,24.88,Pants,Sports,Leathers,Cashmere,Wakefield,49.2757125,-116.720233
20240121,84,382,8,22.12,176.96,Knitwear,Womenswear,Trousers,Polyester,Winchester,73.904857,77.883232
20230805,98,321,2,95.44,190.88,Knitwear,Menswear,Trousers,Cotton,Wells,38.025452,-66.385799
20231020,36,267,7,80.63,564.41,Casual Shirts,Womenswear,Shoes,Polyester,York,-38.6116265,-31.288155
20231127,25,377,1,72.63,72.63,Formal Shirts,Sports,Shoes,Leather,Winchester,-55.381073,-67.542140
20230719,2,375,3,35.79,107.37,Casual Shirts,Sports,Leathers,Leather,Winchester,51.0826055,-17.041440
20240106,87,263,5,19.27,96.35,Coats,Menswear,Shoes,Wool,Winchester,-41.9579805,-102.787507
20231103,59,225,5,51.37,256.85,Polo Shirts,Accessories,Leathers,Leather,Winchester,83.588812,-149.955942
20230817,30,394,4,47.21,188.84,Casual Shirts,Womenswear,Leathers,Cashmere,Wells,15.052337,-6.694553
20240129,98,210,9,60.38,543.42,Knitwear,Womenswear,Shoes,Fabrics,Wells,7.188407,-108.979361
20230619,67,232,9,11.9,107.1,Polo Shirts,Accessories,Shoes,Fabrics,Wakefield,-6.0743065,168.623443
20240206,70,228,2,54.56,109.12,Pants,Sports,Tops,Fabrics,Truro,85.2335865,80.205641
20230929,27,336,4,43.59,174.36,Pants,Sports,Tops,Wool,Winchester,25.653709,117.450925
20230928,80,384,5,83.74,418.7,Sweats,Accessories,Trousers,Polyester,Truro,69.0842375,4.400070
20240521,88,327,8,57.45,459.6,Knitwear,Sports,Leathers,Polyester,York,42.1162105,118.509550
20240510,50,254,2,48.86,97.72,Tshirts,Womenswear,Trousers,Cashmere,York,74.207983,11.437053
20240320,27,318,10,24.1,241.0,Sweats,Menswear,Leathers,Fabrics,Winchester,48.267302,-173.993699
20240130,43,213,1,29.88,29.88,Pyjamas,Womenswear,Leathers,Leather,Worcester,-1.6265735,137.424433
20230710,55,381,6,47.35,284.1,Pants,Womenswear,Leathers,Cotton,York,-0.611082,-123.367139
20240306,91,387,5,23.06,115.3,Ties,Menswear,Shoes,Wool,Wells,-64.6593855,-34.345682
20230710,30,227,1,59.58,59.58,Dress,Sports,Leathers,Fabrics,Wells,-5.580663,34.184434
20240223,98,216,9,98.02,882.18,Pyjamas,Womenswear,Tops,Polyester,Truro,57.071558,-8.470265
20230921,71,382,10,95.13,951.3,Knitwear,Menswear,Tops,Fabrics,Worcester,-31.8295865,98.765287
20231003,75,341,1,91.84,91.84,Belts,Sports,Tops,Fabrics,Wakefield,11.1397985,-34.794836
20231114,59,324,10,28.65,286.5,Sweats,Menswear,Trousers,Polyester,Winchester,-31.937989,82.763264
20230827,82,299,7,91.28,638.96,Knitwear,Womenswear,Tops,Wool,Worcester,-85.741146,29.149581
20240331,18,248,2,92.79,185.58,Jeans,Menswear,Tops,Polyester,Wakefield,-2.7185595,131.629028
20240125,72,256,10,76.04,760.4,Pyjamas,Womenswear,Tops,Wool,Wells,27.5481825,-42.203957
20231107,26,378,2,86.41,172.82,Knitwear,Womenswear,Leathers,Cotton,York,-37.590993,144.968796
20230719,16,356,3,94.53,283.59,Formal Shirts,Sports,Leathers,Fabrics,Winchester,-13.394814,-175.917445
20240111,55,275,6,58.05,348.3,Pyjamas,Accessories,Leathers,Leather,York,15.6917785,-58.254271
20231213,19,218,2,99.18,198.36,GolfShoes,Sports,Trousers,Cotton,Winchester,12.921533,121.324258
20230715,48,371,4,98.65,394.6,Dress,Menswear,Tops,Polyester,Worcester,58.093544,175.102978
20240506,15,213,6,82.48,494.88,Formal Shirts,Sports,Tops,Cashmere,Wells,4.2738255,173.583933
20240211,41,210,2,73.96,147.92,Pants,Menswear,Tops,Cotton,Winchester,-87.7906825,94.695031
20230704,23,372,6,60.88,365.28,Sweats,Sports,Leathers,Cotton,Truro,80.1415665,173.105222
20240430,14,394,4,75.39,301.56,Polo Shirts,Menswear,Tops,Polyester,Truro,-73.6435515,-28.393558
20240111,53,293,10,17.98,179.8,Casual Shirts,Accessories,Leathers,Leather,York,-50.6498375,86.613481
20231112,83,257,10,97.43,974.3,Pyjamas,Sports,Leathers,Cashmere,Wakefield,-69.1382955,-57.717828
20240407,51,300,10,99.86,998.6,Tshirts,Menswear,Tops,Cotton,Wakefield,72.0698855,179.469173
20230909,75,223,4,89.34,357.36,Knitwear,Womenswear,Shoes,Cotton,Winchester,86.418982,-27.428196
20230927,4,384,6,25.58,153.48,Ties,Menswear,Tops,Leather,York,-58.3460475,36.577706
20240330,51,302,9,82.4,741.6,Pants,Sports,Shoes,Fabrics,Wakefield,27.253992,-157.332237
20231003,53,274,10,91.14,911.4,Formal Shirts,Accessories,Shoes,Polyester,Truro,85.837911,-1.272921
20230813,80,224,7,89.5,626.5,Pyjamas,Accessories,Trousers,Fabrics,Wakefield,41.8833785,89.221022
20240123,95,382,6,18.0,108.0,Pants,Womenswear,Trousers,Fabrics,York,69.9023595,38.982903
20230713,72,266,2,86.35,172.7,Polo Shirts,Accessories,Trousers,Fabrics,York,2.8404215,-57.841074
20240312,3,368,2,30.39,60.78,Tshirts,Sports,Tops,Polyester,Truro,74.0277045,95.540662
20240430,82,297,6,59.6,357.6,Casual Shirts,Accessories,Tops,Leather,Wells,0.743302,-127.649248
20231228,47,393,8,37.92,303.36,Tshirts,Accessories,Trousers,Cashmere,Wells,57.9120025,-70.638311
20230626,51,337,5,44.72,223.6,Formal Shirts,Sports,Shoes,Polyester,Winchester,80.903336,-20.482146
20230716,67,339,9,90.93,818.37,Knitwear,Womenswear,Tops,Leather,Wells,81.222200,-145.736392
20240311,43,273,9,27.44,246.96,Ties,Sports,Shoes,Leather,Wells,5.1119605,-63.576377
20240312,97,276,10,38.09,380.9,Tshirts,Sports,Tops,Wool,Wakefield,80.4558545,-136.126225
20240410,9,206,1,69.34,69.34,Polo Shirts,Accessories,Trousers,Leather,Wells,-28.2210145,-74.871372
20240123,87,303,2,81.74,163.48,Pants,Sports,Shoes,Wool,Wells,69.2217095,73.276615
20240328,85,252,4,20.87,83.48,Cycling Jerseys,Menswear,Tops,Wool,Wells,79.977408,92.359888
20231127,95,307,2,58.03,116.06,Pants,Accessories,Tops,Wool,York,88.0713335,145.019044
20240602,80,291,1,60.05,60.05,Tshirts,Sports,Leathers,Wool,Worcester,73.651500,66.032265
20240203,18,311,4,62.54,250.16,Knitwear,Menswear,Trousers,Leather,York,-70.9663965,65.572057
20230922,21,257,8,34.76,278.08,Knitwear,Sports,Leathers,Cotton,Wells,35.6929045,-66.625881
20230912,96,360,9,81.96,737.64,Cycling Jerseys,Accessories,Shoes,Cashmere,Worcester,58.849149,-113.459854
20230822,50,290,5,89.13,445.65,Underwear,Accessories,Shoes,Wool,York,-25.4491205,2.860963
20240324,81,315,6,72.48,434.88,Polo Shirts,Womenswear,Trousers,Cotton,Wakefield,35.806171,-162.495791
20240330,40,274,1,35.49,35.49,Pyjamas,Accessories,Trousers,Wool,York,-78.542329,7.631246
20240421,14,297,3,27.56,82.68,Pants,Menswear,Leathers,Leather,Truro,-79.6528365,-111.781670
20240605,31,328,2,45.91,91.82,Pyjamas,Sports,Shoes,Wool,York,-83.082361,-31.300434
20230706,91,332,9,42.98,386.82,Underwear,Menswear,Trousers,Cashmere,Truro,-55.539807,134.890616
20240602,49,209,10,45.22,452.2,Underwear,Sports,Leathers,Leather,Truro,2.7251545,-165.768957
20240506,5,270,7,18.48,129.36,Polo Shirts,Sports,Shoes,Leather,Truro,-23.806351,-134.169238
20240308,44,291,5,59.37,296.85,Pyjamas,Sports,Tops,Fabrics,York,-79.576615,40.585416
20240121,21,219,3,93.33,279.99,Casual Shirts,Menswear,Trousers,Leather,Truro,27.536601,-78.339312
20240519,43,345,5,24.97,124.85,Jeans,Accessories,Trousers,Polyester,Wells,-68.9967355,-173.502811
20240217,69,202,9,64.76,582.84,Tshirts,Womenswear,Leathers,Leather,Winchester,33.4741815,115.627529
20231224,41,219,5,60.14,300.7,Knitwear,Accessories,Trousers,Polyester,Wells,63.632215,-155.137813
20230820,82,353,5,63.68,318.4,Sweats,Womenswear,Trousers,Fabrics,Winchester,-9.514552,76.234547
20230907,24,206,9,14.02,126.18,Shorts,Menswear,Leathers,Wool,York,87.9466105,131.393647
20230709,69,318,6,73.08,438.48,Belts,Sports,Leathers,Cashmere,Winchester,64.941101,-56.334224
20240229,75,227,1,40.08,40.08,Pyjamas,Accessories,Leathers,Cashmere,Worcester,-22.432355,-112.501527
20231109,18,368,4,35.82,143.28,Belts,Sports,Leathers,Cotton,Winchester,-78.0380975,21.621659
20240320,65,257,6,38.81,232.86,Polo Shirts,Womenswear,Shoes,Cashmere,Truro,-75.976974,128.750552
20240409,45,317,9,47.88,430.92,Knitwear,Accessories,Leathers,Wool,Wells,-87.122911,107.848728
20231113,87,385,1,49.06,49.06,Cycling Jerseys,Accessories,Leathers,Cashmere,York,-53.457504,168.983648
20231020,56,213,10,97.76,977.6,Pants,Menswear,Leathers,Polyester,Winchester,-37.5729605,74.059956
20231118,86,339,1,23.6,23.6,Shorts,Accessories,Leathers,Fabrics,Winchester,45.4713165,-172.649936
20240118,39,286,1,82.07,82.07,Jeans,Sports,Shoes,Wool,York,13.840519,-21.367564
20230731,55,373,8,57.33,458.64,Knitwear,Sports,Shoes,Fabrics,Worcester,-75.9081055,38.538365
20240606,72,210,9,12.19,109.71,Cycling Jerseys,Menswear,Tops,Cashmere,Winchester,0.056542,-136.641349
20230718,21,310,10,52.26,522.6,Polo Shirts,Sports,Tops,Leather,Worcester,-57.088978,-6.481834
20240611,46,287,7,48.17,337.19,Tshirts,Sports,Leathers,Cashmere,Wells,-86.0636585,-138.885921
20240605,50,217,10,97.86,978.6,Suits,Womenswear,Tops,Cotton,Worcester,-0.9460385,-1.894955
20230728,57,305,7,65.2,456.4,Underwear,Sports,Shoes,Fabrics,Worcester,-32.202066,47.155606
20240410,76,322,8,83.33,666.64,Formal Shirts,Sports,Trousers,Leather,Wells,3.5713345,115.454362
20230904,34,212,10,34.99,349.9,Knitwear,Womenswear,Trousers,Fabrics,Wells,-70.932236,-44.069221
20231027,47,362,7,75.53,528.71,Knitwear,Sports,Shoes,Cotton,Wells,-44.516777,-114.445491
20230719,3,366,4,44.25,177.0,Underwear,Accessories,Shoes,Cashmere,Wells,75.9325445,-40.188326
20231006,42,323,5,50.25,251.25,Belts,Womenswear,Tops,Cashmere,Winchester,-21.0400555,147.020641
20230904,48,362,9,70.6,635.4,Shorts,Sports,Tops,Cashmere,Worcester,15.9036935,159.227516
20240117,66,314,7,50.64,354.48,Knitwear,Accessories,Shoes,Cotton,Wells,70.5140155,146.741261
20240429,96,281,7,57.45,402.15,Pyjamas,Sports,Shoes,Wool,Truro,-8.1650395,-154.329228
20230724,8,204,9,42.22,379.98,Ties,Womenswear,Trousers,Wool,Wakefield,84.185898,-139.970101
20230720,59,336,2,98.65,197.3,Coats,Menswear,Tops,Leather,Wells,-2.7064985,-165.823418
20230721,100,308,7,65.94,461.58,Knitwear,Sports,Shoes,Fabrics,Wakefield,47.550084,57.826526
20231119,63,356,5,60.62,303.1,Shorts,Womenswear,Tops,Polyester,York,45.586416,-168.765520
20231030,96,350,9,99.3,893.7,Polo Shirts,Accessories,Tops,Wool,Winchester,-51.717110,46.298284
20240109,51,258,8,47.72,381.76,Knitwear,Sports,Tops,Cotton,York,-80.9485155,49.277275
20231110,59,384,8,88.26,706.08,Ties,Sports,Leathers,Cotton,York,52.7269725,19.575070
20230726,83,262,2,91.59,183.18,Casual Shirts,Womenswear,Trousers,Cotton,York,33.4827965,-174.164886
20240510,85,370,6,28.86,173.16,Sweats,Sports,Shoes,Fabrics,Truro,39.854873,-82.752887
20230615,83,287,1,93.12,93.12,Underwear,Menswear,Shoes,Fabrics,Wells,-49.934018,-107.413268
